LicenseNumber,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate,Contact Name,Company Email,Phone,Website,Minority / Ethnic Owned,Evidence URL,Evidence Type
821829,Sole Owner,J S K CONSTRUCTION,3144 GOLF DRIVE,SAN JOSE,CA,95127,Santa Clara,(408) 515 0360,07/16/2003,07/31/2027,B| C10| C20| C36,CLEAR,HUDSON INSURANCE COMPANY,30116584,03/20/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9327422,01/01/2023,01/01/2026,,,,,,,Unknown,,
827523,Corporation,BUILDING AUTOMATION SOLUTIONS,374 REED ST,SANTA CLARA,CA,95050,Santa Clara,(408) 282 1180,11/18/2003,11/30/2027,C20| C36,CLEAR,LIBERTY MUTUAL INSURANCE COMPANY,674216575,01/01/2023,,Workers' Compensation Insurance,XL INSURANCE AMERICA INC,RWD300147606,04/01/2025,04/01/2026,,,,,,,Unknown,,
979110,Corporation,K & S MECHANICAL INC,831 DAVIS STREET,VACAVILLE,CA,95687,Solano,(707) 448 8575,12/04/2012,12/31/2026,C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100764155,06/26/2023,,Workers' Compensation Insurance,WCF NATIONAL INSURANCE COMPANY,4108691,02/10/2025,02/10/2026,,,,,,,Unknown,,
1057503,Corporation,STELLAR CONSTRUCTION,415 BEATRICE CT #H,BRENTWOOD,CA,94513,Contra Costa,(626) 260 2849,08/27/2019,08/31/2027,A| C20| C39,CLEAR,PHILADELPHIA INDEMNITY INSURANCE COMPANY,PB10163401181,04/26/2025,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA5067065,09/01/2025,09/01/2026,,,,,,,Unknown,,
995372,Corporation,INFINIUM AIR INC,"950 DETROIT AVE,SUITE 9",CONCORD,CA,94518,Contra Costa,(925) 826 5180,08/04/2014,08/31/2026,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),100309223,12/13/2023,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3783504,04/21/2025,04/21/2026,,,,,,,Unknown,,
786170,Corporation,AIRFLOW HEATING - COOLING INC,6712 #H PRESTON AVENUE,LIVERMORE,CA,94551,Alameda,(925) 667 3010,10/19/2000,01/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100374314,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG579648300,02/03/2025,02/03/2026,,,,,,,Unknown,,
977736,Limited Liability,ART OF COMFORT,1048 SERPENTINE LANE 314,PLEASANTON,CA,94566,Alameda,(925) 922 5505,10/11/2012,01/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF624220,01/31/2024,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,51WECBM8J3L,01/15/2025,01/15/2026,,,,,,,Unknown,,
990471,Sole Owner,EASE H V A C,2421 21ST AVENUE,OAKLAND,CA,94606,Alameda,(510) 692 2595,02/07/2014,02/28/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF622679,09/26/2023,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3795099,10/21/2025,07/13/2026,,,,,,,Unknown,,
1004726,Sole Owner,B Z REFRIGERATION,322 BENTLEY CT,PACHECO,CA,94553,Contra Costa,(925) 381 3195,06/24/2015,06/30/2027,C20| C38,CLEAR,HUDSON INSURANCE COMPANY,TCS28917,12/01/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01429302,01/01/2025,01/01/2026,,,,,,,Unknown,,
1079688,Sole Owner,SMALL MECHANICAL,1012 RIESLING DRIVE,PLEASANTON,CA,94566,Alameda,(650) 892 5233,08/13/2021,03/31/2027,C20,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7901203660,12/01/2024,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TWC4526270,12/03/2024,12/01/2025,,,,,,,Unknown,,
967878,Corporation,ALTERNATIVE HEATING AND AIR CONDITIONING SOLUTIONS INC,1661 INDUSTRIAL ROAD STE A,SAN CARLOS,CA,94070,San Mateo,(650) 322 4328,11/21/2011,01/31/2027,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),CA6108688,01/06/2023,,Workers' Compensation Insurance,NATIONAL CASUALTY COMPANY,315914,11/09/2025,11/09/2026,,,,,,,Unknown,,
748146,Corporation,I D C ENGINEERING,1106 SOUTH SIXTH STREET,SAN JOSE,CA,95112,Santa Clara,(408) 287 2000,04/15/1998,04/30/2026,A| C10| C20| C36| C38| C43,CLEAR,WESTERN SURETY COMPANY,67234680,02/02/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1910685,12/01/2008,12/01/2026,,,,,,,Unknown,,
725896,Corporation,CLIMATE MATTERS HEATING AND AIR CONDITIONING INC,3289 EDWARD AVENUE,SANTA CLARA,CA,95054,Santa Clara,(408) 861 0786,08/07/1996,09/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1046231,01/01/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1528359,01/01/2025,01/01/2026,,,,,,,Unknown,,
1136550,Corporation,SILICON VALLEY HEATING AND AIR INC,1301 AUZERIAS AVE,SAN JOSE,CA,95126,Santa Clara,(408) 317 8044,04/24/2025,04/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,67435585,04/03/2025,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC023704401,04/09/2025,04/09/2026,,,,,,,Unknown,,
856600,Corporation,MARCUCCI HEATING AND AIR CONDITIONING INC,2400 BAY ROAD,REDWOOD CITY,CA,94063,San Mateo,(650) 556 1882,03/29/2005,03/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100002366,01/01/2023,,Workers' Compensation Insurance,,KWP1415688,10/01/2025,10/01/2026,,,,,,,Unknown,,
1130767,Corporation,AMERICAN SHEET METAL & MECHANICAL,2553 WILLIAMS ST,SAN LEANDRO,CA,94577,Alameda,(925) 231 7635,12/20/2024,12/31/2026,C20| C43,CLEAR,RLI INSURANCE COMPANY,CMS0356167,12/10/2024,,Workers' Compensation Insurance,ZURICH AMERICAN INSURANCE COMPANY,WC809156805,04/29/2025,04/29/2026,,,,,,,Unknown,,
553780,Corporation,ALPINE MECHANICAL SERVICE COMPANY INC,2606 KELLOGG CT,LIVERMORE,CA,94550,Alameda,(650) 592 7955,01/13/1989,01/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC677808,01/01/2023,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,A09601237,10/01/2025,10/01/2026,,,,,,,Unknown,,
1082095,Corporation,SERVICE RESCUE INC,4231 BUSINESS CENTER DR #12,FREMONT,CA,94538,Alameda,(510) 257 1400,10/06/2021,10/31/2026,C20| C36| C42,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G141005428076,10/14/2024,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TWC4699095,10/05/2025,10/05/2026,,,,,,,Unknown,,
1119305,Sole Owner,CHEN XUEYUAN,7250 BLUE HILL DR APT 422,SAN JOSE,CA,95129,Santa Clara,(408) 480 8068,04/15/2024,04/30/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,TCS23983,03/14/2024,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,N9WC251069,04/01/2025,04/01/2026,,,,,,,Unknown,,
985481,Corporation,GB HEATING AND AIR CONDITIONING INC,411 N BUSHANAN CIR STE 11,PACHECO,CA,94553,Contra Costa,(925) 766 9992,07/27/2013,05/31/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30129523,10/09/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,57WECAS1PXB,04/26/2024,04/26/2026,,,,,,,Unknown,,
1143639,Corporation,OK MECHANICAL SERVICES INC,838 WIDGET DRIVE,SAN JOSE,CA,95117,Santa Clara,(929) 375 2001,09/16/2025,09/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,67608103,08/28/2025,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TWC4673845,08/27/2025,08/27/2026,,,,,,,Unknown,,
738988,Corporation,HMS AIR CONDITIONING INC,P O BOX 12335,PLEASANTON,CA,94588,Alameda,(925) 587 1957,08/07/1997,10/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF645506,07/28/2025,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG544533601,01/01/2025,01/01/2026,,,,,,,Unknown,,
1084354,Corporation,SMART HEATING AND AIR CONDITIONING INC,1717 SOLANO WAY STE #7,CONCORD,CA,94520,Contra Costa,(925) 450 2665,12/01/2021,12/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100614643,01/01/2023,,Workers' Compensation Insurance,ZURICH AMERICAN INSURANCE COMPANY,WC278285902,06/01/2025,06/01/2026,,,,,,,Unknown,,
1145024,Sole Owner,FIVE STAR HVAC SERVICE,P O BOX 791,CONCORD,CA,94522,Contra Costa,(925) 395 0917,10/14/2025,10/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100998315,09/30/2025,,Workers' Compensation Insurance,SEQUOIA INSURANCE COMPANY,QWC1496179,10/09/2025,10/09/2026,,,,,,,Unknown,,
698806,Corporation,MAGIC PLUMBING,2261 MARKET STREET 120,SAN FRANCISCO,CA,94114,San Francisco,(415) 441 2255,11/10/1994,03/31/2027,C20| C36,CLEAR,OLD REPUBLIC SURETY COMPANY,GCL7467365,01/08/2025,,Workers' Compensation Insurance,PACIFIC COMPENSATION INSURANCE COMPANY,1030632,04/27/2024,04/27/2026,,,,,,,Unknown,,
1109420,Corporation,ALANIS AIR HVAC,8361 GAUNT AVE,GILROY,CA,95020,Santa Clara,(408) 607 7724,08/29/2023,08/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100790729,08/16/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9348464,10/27/2023,10/27/2026,,,,,,,Unknown,,
1104021,Corporation,LORENZO HEATING & COOLING,6566 CATAMARAN ST,SAN JOSE,CA,95119,Santa Clara,(408) 685 4399,04/27/2023,04/30/2027,C20,CLEAR,RLI INSURANCE COMPANY,LSM1760505,03/17/2023,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TES4588628,04/13/2025,04/13/2026,,,,,,,Unknown,,
467104,Corporation,C & J CONTRACTING INC,331 COMMERCIAL ST,SAN JOSE,CA,95112,Santa Clara,(408) 374 6025,12/19/1984,12/31/2026,B| C20| C33,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6339263,01/01/2023,,Workers' Compensation Insurance,TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA,UB6K138433,06/01/2018,06/01/2026,,,,,,,Unknown,,
1074096,Corporation,M & M HVAC MAINTENANCE & MECHANICAL INC,3282 MOUNT EVEREST DRIVE,SAN JOSE,CA,95127,Santa Clara,(408) 824 8978,03/17/2021,03/31/2027,B| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100549123,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,QMWCO540496,03/21/2025,03/21/2026,,,,,,,Unknown,,
918401,Corporation,AWT CONSTRUCTION GROUP INC,77 SOLANO SQ SUITE 300,BENICIA,CA,94510,Solano,(707) 746 7500,06/30/2008,06/30/2026,B| C10| C20| C27| C33| C39,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),100347428,03/22/2024,,"Leasing Firm, Temp Agency, etc",ACE AMERICAN INSURANCE COMPANY,C58850287,12/01/2024,12/01/2025,,,,,,,Unknown,,
1058407,Corporation,GRASSROCK CORPORATION,"39111 PASED PADRE PKWY,SUITE 213",FREMONT,CA,94538,Alameda,(708) 647 6774,09/23/2019,09/30/2027,B| C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800211074,10/06/2025,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,PCA9VJNZMX,06/28/2025,06/28/2026,,,,,,,Unknown,,
744983,Sole Owner,J F K BUILDERS,30063 PALOMARES RD,CASTRO VALLEY,CA,94552,Alameda,(510) 377 1856,01/21/1998,01/31/2026,B| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101414593,02/23/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02243402,06/30/2025,06/30/2026,,,,,,,Unknown,,
398668,Corporation,BLUE MOUNTAIN CONSTRUCTION SERVICES INC,707 ALDRIDGE RD STE B,VACAVILLE,CA,95688,Solano,(707) 451 8111,01/29/1981,02/28/2026,B| C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100764735,06/24/2023,,Workers' Compensation Insurance,PRAETORIAN INSURANCE COMPANY,204000184,12/30/2024,12/30/2025,,,,,,,Unknown,,
981257,Sole Owner,SEASIDE REFRIGERATION,1815 101ST AVENUE,OAKLAND,CA,94603,Alameda,(510) 379 6138,02/21/2013,02/28/2027,C20| C38,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),CA6083133,01/01/2023,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TSP4690468,11/16/2025,11/16/2026,,,,,,,Unknown,,
1072211,Corporation,COMFORT AIR HVAC INC,2009 O'TOOLE AVE,SAN JOSE,CA,95131,Santa Clara,(408) 661 4539,12/24/2020,12/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100530861,01/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,76WEGAM7CMX,08/16/2024,08/16/2026,,,,,,,Unknown,,
440070,Sole Owner,LAGOMARSINO PAUL ANTHONY,1555 YOSEMITE #20,SAN FRANCISCO,CA,94124,San Francisco,(415) 822 1666,05/16/1983,05/31/2027,C20,CLEAR,OHIO CASUALTY INSURANCE COMPANY (THE),541562C,01/01/2023,,Workers' Compensation Insurance,STATE FARM GENERAL INSURANCE COMPANY,97E3N0273,05/27/2024,05/27/2026,,,,,,,Unknown,,
1066480,Sole Owner,MH HEATING & COOLING SOLUTIONS,PO BOX 387,SAN JOSE,CA,95103,Santa Clara,(669) 293 0594,06/25/2020,06/30/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF607889,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02000802,05/09/2025,05/09/2026,,,,,,,Unknown,,
929842,Corporation,JENSEN MECHANICAL INC,400 DEL ANTICO AVE #1338,OAKLEY,CA,94561,Contra Costa,(925) 240 7154,03/13/2009,03/31/2027,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF631639,03/06/2025,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,57WECAC9YDE,04/01/2023,04/01/2026,,,,,,,Unknown,,
921382,Corporation,A J HEATING & COOLING INC,33540 THIRD STREET,UNION CITY,CA,94587,Alameda,(510) 489 2382,08/28/2008,04/30/2026,C-2| C20,CLEAR,HUDSON INSURANCE COMPANY,30032309,01/01/2023,,Workers' Compensation Insurance,FARMERS INSURANCE EXCHANGE,A09597326,12/01/2024,12/01/2026,,,,,,,Unknown,,
1120282,Corporation,ALANIZ HVAC SERVICES,24984 DIADON DR,HAYWARD,CA,94544,Alameda,(650) 544 6607,05/03/2024,05/31/2026,C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G150407718408,04/16/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03024601,04/18/2025,04/18/2026,,,,,,,Unknown,,
908275,Corporation,INTEGRITY AIR SYSTEMS CORPORATION,4565 EDWARDS LN,CASTRO VALLEY,CA,94546,Alameda,(415) 579 4129,12/20/2007,12/31/2025,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100037639,01/01/2023,12/31/2025,Workers' Compensation Insurance,OAK RIVER INSURANCE COMPANY,INWC614219,05/01/2025,05/01/2026,,,,,,,Unknown,,
1143078,Sole Owner,ARMANDO J FERRER JR,831 HEMLOCK STREET,SAN CARLOS,CA,94070,San Mateo,(650) 208 5960,09/05/2025,09/30/2027,C10| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100968486,06/19/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9382682,08/31/2025,08/31/2026,,,,,,,Unknown,,
1118497,Sole Owner,S A HEATING & COOLING,3140 FRANELA DR,SAN JOSE,CA,95124,Santa Clara,(669) 255 1560,03/26/2024,03/31/2026,C20,CLEAR,WESTERN SURETY COMPANY,66978851,03/05/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03401600,03/08/2025,03/08/2026,,,,,,,Unknown,,
511296,Corporation,ALTON AIR CONDITIONING & HEATING INC,41041 TRIMBOLI WAY #1865,FREMONT,CA,94538,Alameda,(510) 490 5655,05/29/1987,05/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,66953795,06/24/2024,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9318065,05/11/2022,05/11/2026,12/22/2025,,,,,,Unknown,,
1053789,Corporation,ALLIANCE AIR SERVICES INC,P O BOX 24414,SAN JOSE,CA,95154,Santa Clara,(408) 726 8033,05/20/2019,05/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100444249,01/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,72WECAD3T26,04/01/2025,05/17/2026,,,,,,,Unknown,,
651284,Corporation,CLIMATE CONTROL,P O BOX 1419,CUPERTINO,CA,95014,Santa Clara,(408) 691 3000,07/29/1992,07/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6011287,01/01/2023,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,WC738879524,07/01/2024,07/01/2026,,,,,,,Unknown,,
834929,Corporation,TYNDALL H V A C INC,2825 MAYFLOWER DR,ANTIOCH,CA,94531,Contra Costa,(925) 998 9909,03/27/2004,03/31/2026,C20,CLEAR,,JT007545,04/07/2024,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1534613,02/27/2025,02/27/2026,,,,,,,Unknown,,
1091692,Corporation,HVAC PANDA HOME WIZARDS REMODELING & CONSTRUCTION,10115 DENNY ST,OAKLAND,CA,94603,Alameda,(866) 967 2632,05/18/2022,05/31/2026,B| C20,CLEAR,WESTERN SURETY COMPANY,67265334,03/18/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9332312,01/28/2024,01/28/2026,,,,,,,Unknown,,
938583,Corporation,B & B MECHANICAL SERVICES INC,1040 SERPENTINE LANE STE 202,PLEASANTON,CA,94566,Alameda,(925) 931 0562,10/06/2009,08/31/2026,C10| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100395796,01/01/2023,,Workers' Compensation Insurance,,ONCC1701286701,07/12/2025,07/12/2026,,,,,,,Unknown,,
886908,Corporation,DEGREE H V A C INC,1160 INDUSTRIAL RD STE 2,SAN CARLOS,CA,94070,San Mateo,(650) 596 2920,11/08/2006,11/30/2026,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1043717,01/01/2023,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600022453251,06/09/2025,06/09/2026,,,,,,,Unknown,,
1043411,Corporation,COLD TEMP SOLUTIONS,825 ARNOLD DRIVE STE #116,MARTINEZ,CA,94553,Contra Costa,(925) 374 4014,08/22/2018,08/31/2026,B| C20| C38,CLEAR,WESTERN SURETY COMPANY,63759893,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG6047588,08/08/2025,08/08/2026,,,,,,,Unknown,,
1048208,Sole Owner,BIG BEN'S HEATING & AIR CONDITIONING,6130 MONTEREY ROAD 287,SAN JOSE,CA,95138,Santa Clara,(408) 313 7120,12/21/2018,12/31/2026,C20,CLEAR,WESTERN SURETY COMPANY,67155957,12/07/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03331200,11/19/2024,11/19/2025,,,,,,,Unknown,,
1125064,Sole Owner,KZ HEATING AND AIR CONDITIONING,2919 TELEGRAPH AVE APT 420,OAKLAND,CA,94609,Alameda,(415) 815 5371,08/13/2024,08/31/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30145309,08/05/2024,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,WC738945988,08/12/2025,08/12/2026,,,,,,,Unknown,,
966809,Corporation,A - 1 HEATING AND COOLING INC,476 W TAYLOR STREET,SAN JOSE,CA,95110,Santa Clara,(408) 283 9915,10/18/2011,07/31/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30111118,02/21/2023,,Workers' Compensation Insurance,EMPLOYERS ASSURANCE COMPANY,EIG592124500,04/07/2025,04/07/2026,,,,,,,Unknown,,
658796,Sole Owner,CONNOLLY HEATING & AIR CONDITIONING,428 N BUCHANAN CIRCLE #8,PACHECO,CA,94553,Contra Costa,(925) 288 1408,11/18/1992,11/30/2026,C20,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7901245777,03/30/2025,,Workers' Compensation Insurance,,ONCC1010206,08/01/2025,08/01/2026,,,,,,,Unknown,,
838282,Corporation,CLAYTON BROTHERS HEATING AND AIR INC,339 MT WASHINGTON WAY,CLAYTON,CA,94517,Contra Costa,(925) 331 8388,05/15/2004,01/31/2026,C20,CLEAR,WESTERN SURETY COMPANY,66798972,01/24/2024,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,N9WC693625,05/13/2025,05/13/2026,,,,,,,Unknown,,
1135765,Sole Owner,A4 HEATING AND AIR,8191 SPRINGDALE CT,GILROY,CA,95020,Santa Clara,(408) 415 0782,04/11/2025,04/30/2027,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF642648,03/28/2025,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,7039232815,03/28/2025,03/28/2026,,,,,,,Unknown,,
991672,Corporation,GROUND LEVEL CONSTRUCTION INC,4749 CLAYTON ROAD,CONCORD,CA,94521,Contra Costa,(925) 446 6084,03/27/2014,03/31/2026,A| B| C20| HAZ,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101421279,04/18/2025,,Workers' Compensation Insurance,SENTINEL INSURANCE COMPANY LTD,57WEABK3JE8,10/18/2024,10/18/2026,,,,,,,Unknown,,
1073564,Sole Owner,AG MECHANICAL,4170 WILLIAMS RD,SAN JOSE,CA,95117,Santa Clara,(408) 216 9617,02/24/2021,02/28/2027,C20,CLEAR,WESTERN SURETY COMPANY,66828568,02/04/2024,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,A09517066,05/17/2023,05/17/2026,,,,,,,Unknown,,
641418,Corporation,RUDY'S COMMERCIAL REFRIGERATION INC,1660 RUMRILL BLVD,SAN PABLO,CA,94806,Contra Costa,(510) 234 9424,04/02/1992,04/30/2026,B| C20| C38,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100510618,01/01/2023,,Workers' Compensation Insurance,NATIONAL LIABILITY AND FIRE INSURANCE COMPANY,N9WC816515,10/20/2025,10/20/2026,,,,,,,Unknown,,
639276,Corporation,REGIONAL MECHANICAL INC,13000 PRAMOUNT COURT,SARATOGA,CA,95070,Santa Clara,(408) 998 7111,03/12/1992,06/30/2027,B| C20,CLEAR,OLD REPUBLIC SURETY COMPANY,GCL1247261,01/01/2023,,Workers' Compensation Insurance,SERVICE AMERICAN INDEMNITY COMPANY,SAMTWC1086900,03/19/2025,03/19/2026,,,,,,,Unknown,,
1088559,Sole Owner,H HVAC SERVICES,3870 HURST GLEN WAY,SAN JOSE,CA,95121,Santa Clara,(408) 656 0261,03/14/2022,03/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF631566,02/14/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01431202,12/22/2024,12/22/2025,,,,,,,Unknown,,
943549,Corporation,IN DEMAND PLUMBING,"729 FULTON SHIPYARD ROAD,SUITE A1",ANTIOCH,CA,94509,Contra Costa,(925) 757 7000,02/17/2010,10/31/2027,C20| C34| C36| C42,CLEAR,HUDSON INSURANCE COMPANY,30112260,06/15/2023,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,A09512592,02/12/2022,02/12/2026,,,,,,,Unknown,,
690694,Partnership,CAL - BAY SERVICE,4740 EAST 2ND STREET SUITE 27,BENICIA,CA,94510,Solano,(707) 746 8755,06/20/1994,10/31/2027,C20| C38,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC8006131,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS ASSURANCE COMPANY,EIG561721501,06/30/2025,06/30/2026,,,,,,,Unknown,,
1084601,JointVenture,GROUNDLEVEL-OVERAA JOINT VENTURE 2,5013 FORNI DRIVE STE C,CONCORD,CA,94520,Contra Costa,(925) 446 6084,12/06/2021,12/31/2025,A| B| C20| HAZ,CLEAR,WESTERN SURETY COMPANY,30105650,01/01/2023,,Exempt,,,01/08/2024,,,,,,,,Unknown,,
973132,Corporation,AME MECHANICAL INC,39120 ARGONAUT WAY #705,FREMONT,CA,94538,Alameda,(510) 791 5085,05/22/2012,05/31/2026,C20| C38,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF619704,05/08/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG5919121,07/01/2025,07/01/2026,,,,,,,Unknown,,
1136642,Corporation,ADRIUM HVAC SOLUTIONS,365 REFLECTIONS CIRCLE APT 22,SAN RAMON,CA,94583,Contra Costa,(510) 514 1826,04/25/2025,04/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100948347,04/07/2025,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,0237087,04/09/2025,04/09/2026,,,,,,,Unknown,,
1047255,Limited Liability,HELFRICH REFRIGERATION & MECHANICAL SERVICES LLC,2497 NORMANDY CIRCLE,LIVERMORE,CA,94550,Alameda,(925) 584 5676,11/28/2018,11/30/2026,C20| C38,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100414026,01/01/2023,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3806066,09/26/2025,09/26/2026,,,,,,,Unknown,,
1085951,Corporation,ARIEL HVAC SOLUTIONS INC,6150 CENTER STREET POBOX 53,CLAYTON,CA,94517,Contra Costa,(415) 882 6888,01/10/2022,04/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,66604456,04/26/2023,,Workers' Compensation Insurance,STATE FARM FIRE AND CASUALTY COMPANY,97ESG6199,04/04/2025,04/04/2026,,,,,,,Unknown,,
